id,user_name,category_url,category_name,pages_loaded,load_time,load_date,load_time_start,load_time_end,items_count,max_bonus_percent
186,user1,https://megamarket.ru/catalog/primanki-dlya-ohoty/,Приманки для охоты,2,6.0,2024-08-07 05:55:56,2024-08-07 05:55:50,2024-08-07 05:55:56,12,20.0
187,user1,https://megamarket.ru/catalog/detskie-tovary-dlya-plavaniya/,Детские товары для плавания,108,201.0,2024-08-07 05:59:18,2024-08-07 05:55:57,2024-08-07 05:59:18,4746,47.0
191,user1,https://megamarket.ru/catalog/sredstva-reabilitacii/,Средства реабилитации,57,92.0,2024-08-07 06:01:23,2024-08-07 05:59:51,2024-08-07 06:01:23,2484,39.0
193,user1,https://megamarket.ru/catalog/velosipedy/,Велосипеды,196,379.0,2024-08-07 06:08:04,2024-08-07 06:01:45,2024-08-07 06:08:04,8373,52.0
194,user1,https://megamarket.ru/catalog/korma-dlya-koshek/,Корма для кошек,1251,2285.0,2024-08-07 06:46:11,2024-08-07 06:08:06,2024-08-07 06:46:11,50040,54.0
195,user1,https://megamarket.ru/catalog/dvernaya-furnitura/,Дверная фурнитура,1137,2264.0,2024-08-07 07:23:57,2024-08-07 06:46:13,2024-08-07 07:23:57,49708,67.0
196,user1,https://megamarket.ru/catalog/portpledyy/,Портпледы,3,11.0,2024-08-07 07:24:10,2024-08-07 07:24:00,2024-08-07 07:24:10,102,25.0
197,user1,https://megamarket.ru/catalog/pulsoksimetry/,Пульсоксиметры,10,16.0,2024-08-07 07:24:28,2024-08-07 07:24:12,2024-08-07 07:24:28,399,34.0
198,user1,https://megamarket.ru/catalog/meshki-dlya-obuvi/,Мешки для обуви,247,486.0,2024-08-07 07:32:36,2024-08-07 07:24:30,2024-08-07 07:32:36,10829,44.0
199,user1,https://megamarket.ru/catalog/detskie-tufli/,Детские туфли,30,87.0,2024-08-07 07:34:04,2024-08-07 07:32:37,2024-08-07 07:34:04,2165,44.0
200,user1,https://megamarket.ru/catalog/dzhoystiki-dlya-ps/,Джойстики для PlayStation,83,169.0,2024-08-07 07:36:55,2024-08-07 07:34:06,2024-08-07 07:36:55,3609,35.0
203,user1,https://megamarket.ru/catalog/sredstva-po-uhodu-za-kuhonnoy-tehnikoy/,Средства по уходу за кухонной техникой,39,68.0,2024-08-07 07:38:26,2024-08-07 07:37:18,2024-08-07 07:38:26,1670,55.0
205,user1,https://megamarket.ru/catalog/sredstva-dlya-mytya-posudy/,Средства для мытья посуды,96,194.0,2024-08-07 07:42:04,2024-08-07 07:38:50,2024-08-07 07:42:04,4190,41.0
206,user1,https://megamarket.ru/catalog/anatomicheskie-podushki-dlya-nog-poyasnicy-i-sideniya/,"Анатомические подушки для ног, поясницы и сидения",7,12.0,2024-08-07 07:42:18,2024-08-07 07:42:06,2024-08-07 07:42:18,266,33.0
208,user1,https://megamarket.ru/catalog/marmelad-zefir-pastila-lukum/,"Мармелад, зефир, пастила",180,307.0,2024-08-07 07:47:26,2024-08-07 07:42:19,2024-08-07 07:47:26,7911,38.0
209,user1,https://megamarket.ru/catalog/kosmetika-dlya-zhivotnyh/,Косметика для животных,199,384.0,2024-08-07 07:53:52,2024-08-07 07:47:28,2024-08-07 07:53:52,8747,39.0
210,user1,https://megamarket.ru/catalog/pechi-dlya-bani/,Печи для бани,11,45.0,2024-08-07 07:54:40,2024-08-07 07:53:54,2024-08-07 07:54:40,445,20.0
211,user1,https://megamarket.ru/catalog/medicinskiy-fetish/,Медицинский фетиш,4,32.0,2024-08-07 07:55:13,2024-08-07 07:54:41,2024-08-07 07:55:13,176,26.0
212,user1,https://megamarket.ru/catalog/rybiy-zhir-i-omega-3/,Рыбий жир и Омега 3,9,51.0,2024-08-07 07:56:06,2024-08-07 07:55:14,2024-08-07 07:56:06,396,60.0
213,user1,https://megamarket.ru/catalog/mokasiny-i-topsaydery-muzhskie/,Мокасины и топсайдеры мужские,2,27.0,2024-08-07 07:56:35,2024-08-07 07:56:07,2024-08-07 07:56:35,120,31.0
218,user1,https://megamarket.ru/catalog/sredstva-dlya-uhoda-za-seks-igrushkami/,Средства для ухода за секс-игрушками,11,21.0,2024-08-07 07:58:30,2024-08-07 07:58:09,2024-08-07 07:58:30,476,38.0
220,user1,https://megamarket.ru/catalog/dlya-dizajna-nogtej/,Товары для дизайна ногтей,163,296.0,2024-08-07 08:03:49,2024-08-07 07:58:53,2024-08-07 08:03:49,7143,40.0
221,user1,https://megamarket.ru/catalog/podstilki-dlya-ptic/,Наполнители и подстилки для птиц,5,8.0,2024-08-07 08:03:59,2024-08-07 08:03:51,2024-08-07 08:03:59,194,36.0
222,user1,https://megamarket.ru/catalog/kompressory/,Компрессоры,117,243.0,2024-08-07 08:08:04,2024-08-07 08:04:01,2024-08-07 08:08:04,4942,40.0
223,user1,https://megamarket.ru/catalog/stomatologicheskie-materialy/,Стоматологические материалы,32,50.0,2024-08-07 08:08:56,2024-08-07 08:08:06,2024-08-07 08:08:56,1386,29.0
225,user1,https://megamarket.ru/catalog/mnogofunkcionalnye-igrovye-stoly/,Игровые столы-трансформеры,6,11.0,2024-08-07 08:09:29,2024-08-07 08:09:19,2024-08-07 08:09:29,233,22.0
226,user1,https://megamarket.ru/catalog/zamorozhennye-ovoshi-i-griby/,Замороженные овощи и грибы,45,69.0,2024-08-07 08:10:39,2024-08-07 08:09:31,2024-08-07 08:10:39,1954,6.0
227,user1,https://megamarket.ru/catalog/krossovki-muzhskie/,Кроссовки мужские,258,684.0,2024-08-07 08:22:05,2024-08-07 08:10:41,2024-08-07 08:22:05,15427,85.0
230,user1,https://megamarket.ru/catalog/sredstva-po-uhodu-za-nogami/,Средства по уходу за ногами,139,239.0,2024-08-07 08:26:51,2024-08-07 08:22:52,2024-08-07 08:26:51,6111,48.0
233,user1,https://megamarket.ru/catalog/zhenskaya-sportivnaya-odezhda/,Женская спортивная одежда,226,485.0,2024-08-07 08:35:40,2024-08-07 08:27:35,2024-08-07 08:35:40,9922,90.0
235,user1,https://megamarket.ru/catalog/seyfy-dlya-doma/,Сейфы для дома,34,57.0,2024-08-07 08:36:45,2024-08-07 08:35:48,2024-08-07 08:36:45,1489,40.0
236,user1,https://megamarket.ru/catalog/izolyacionnye-materialy/,Изоляционные материалы,56,92.0,2024-08-07 08:38:19,2024-08-07 08:36:47,2024-08-07 08:38:19,2428,65.0
237,user1,https://megamarket.ru/catalog/sadovyy-dekor/,Декор для сада,1137,2227.0,2024-08-07 09:15:28,2024-08-07 08:38:21,2024-08-07 09:15:28,50028,65.0
238,user1,https://megamarket.ru/catalog/ochistiteli-i-uvlazhniteli-vozduha/,Очистители и увлажнители воздуха,248,459.0,2024-08-07 09:23:09,2024-08-07 09:15:30,2024-08-07 09:23:09,10899,75.0
239,user1,https://megamarket.ru/catalog/zhenskie-kolca-4150457/,Женские кольца,531,1239.0,2024-08-07 09:43:50,2024-08-07 09:23:11,2024-08-07 09:43:50,23364,32.0
240,user1,https://megamarket.ru/catalog/kushetki/,Кушетки,53,92.0,2024-08-07 09:45:25,2024-08-07 09:43:53,2024-08-07 09:45:25,2310,40.0
241,user1,https://megamarket.ru/catalog/listovye-materialy/,Листовые материалы,9,16.0,2024-08-07 09:45:43,2024-08-07 09:45:26,2024-08-07 09:45:43,379,64.0
244,user1,https://megamarket.ru/catalog/parafarmacevticheskaya-produkciya/,Лечебно-косметические средства,286,531.0,2024-08-07 09:56:32,2024-08-07 09:47:41,2024-08-07 09:56:32,12556,50.0
246,user1,https://megamarket.ru/catalog/kompozicii-iz-cvetov/,Композиции из цветов,359,644.0,2024-08-07 10:07:39,2024-08-07 09:56:55,2024-08-07 10:07:39,15767,42.0
247,user1,https://megamarket.ru/catalog/povsednevnaya-odezhda-dlya-podrostkov/,Повседневная одежда для подростков,740,1745.0,2024-08-07 10:36:46,2024-08-07 10:07:41,2024-08-07 10:36:46,32534,75.0
248,user1,https://megamarket.ru/catalog/koreyskaya-kosmetika-dlya-ochisheniya-tela/,Корейская косметика для очищения тела,23,47.0,2024-08-07 10:37:35,2024-08-07 10:36:48,2024-08-07 10:37:35,998,33.0
254,user1,https://megamarket.ru/catalog/detskie-matrasy/,Детские матрасы,655,1299.0,2024-08-07 11:00:40,2024-08-07 10:39:01,2024-08-07 11:00:40,28812,48.0
255,user1,https://megamarket.ru/catalog/anatomicheskie-podushki/,Анатомические подушки,42,92.0,2024-08-07 11:02:14,2024-08-07 11:00:42,2024-08-07 11:02:14,1823,48.0
256,user1,https://megamarket.ru/catalog/dopolnitelnye-fary/,Дополнительные фары,672,1307.0,2024-08-07 11:24:04,2024-08-07 11:02:16,2024-08-07 11:24:04,29534,51.0
257,user1,https://megamarket.ru/catalog/detskie-kolyaski/,Коляски,161,360.0,2024-08-07 11:30:06,2024-08-07 11:24:06,2024-08-07 11:30:06,7056,35.0
259,user1,https://megamarket.ru/catalog/sup-serfing/,SUP-серфинг,73,170.0,2024-08-07 11:33:19,2024-08-07 11:30:30,2024-08-07 11:33:19,3186,37.0
260,user1,https://megamarket.ru/catalog/odezhda-dlya-podrostkov/,Одежда для подростков,646,1703.0,2024-08-07 12:01:44,2024-08-07 11:33:22,2024-08-07 12:01:44,28421,75.0
261,user1,https://megamarket.ru/catalog/detskie-avtokresla-i-bustery/,Детские автокресла и бустеры,7,38.0,2024-08-07 12:02:25,2024-08-07 12:01:47,2024-08-07 12:02:25,308,30.0
262,user1,https://megamarket.ru/catalog/dekorativnye-ograzhdeniya/,Декоративные ограждения,185,340.0,2024-08-07 12:08:07,2024-08-07 12:02:27,2024-08-07 12:08:07,8108,65.0
263,user1,https://megamarket.ru/catalog/napitki/,Напитки,612,1191.0,2024-08-07 12:28:02,2024-08-07 12:08:10,2024-08-07 12:28:02,26880,48.0
264,user1,https://megamarket.ru/catalog/verhnyaya-odezhda-dlya-podrostkov/,Верхняя одежда для подростков,121,249.0,2024-08-07 12:32:13,2024-08-07 12:28:04,2024-08-07 12:32:13,5294,75.0
265,user1,https://megamarket.ru/catalog/tovary-dlya-uhoda-za-avtomobilem/,Товары для ухода за автомобилем,911,1741.0,2024-08-07 13:01:16,2024-08-07 12:32:16,2024-08-07 13:01:16,40030,52.0
266,user1,https://megamarket.ru/catalog/postelnoe-bele/,Постельное белье,834,2409.0,2024-08-07 13:41:28,2024-08-07 13:01:19,2024-08-07 13:41:28,50040,51.0
